day,sales
74924,2494
74925,2782
74926,5860
74927,8405
74928,7423
74929,8596
74930,6791
74931,2682
74932,1941
74933,4028
74934,7446
74935,247
74936,3531
74937,3335
74938,8419
74939,4048
74940,5259
74941,6076
74942,1070
74943,3861
74944,4025
74945,7740
74946,3624
74947,5840
74948,6278
74949,3170
74950,1002
74951,5668
74952,105
74953,5
74954,8500
74955,964
74956,5467
74957,9047
74958,3606
74959,1719
74960,9146
74961,8303
74962,1633
74963,1123
74964,9496
74965,934
74966,7157
74967,5151
74968,2491
74969,8595
74970,1692
74971,6171
74972,9479
74973,5882
74974,4107
74975,9949
74976,2862
74977,3936
74978,2319
74979,4752
74980,2557
74981,3605
74982,9099
74983,1464
74984,9107
74985,9461
74986,4497
74987,9950
74988,4856
74989,2037
74990,8797
74991,3175
74992,908
74993,2734
74994,6149
74995,3206
74996,7741
74997,9472
74998,8463
74999,5582
75000,5907
75001,2432
75002,2226
75003,6256
75004,9512
75005,5602
75006,9326
75007,6267
75008,3964
75009,8391
75010,344
75011,2848
75012,1267
75013,7930
75014,6583
75015,1891
75016,1518
75017,4161
75018,381
75019,3699
75020,775
75021,7745
75022,8159
75023,3348
75024,8118
75025,3854
75026,8017
75027,163
75028,9316
75029,286
75030,8726
75031,8064
75032,10
75033,4848
75034,5780
75035,3853
75036,7925
75037,6600
75038,3533
75039,7068
75040,5751
75041,2843
75042,9895
75043,743
75044,726
75045,5849
75046,1023
75047,6523
75048,6968
75049,4786
75050,5047
75051,3786
75052,2463
75053,9637
75054,3779
75055,670
75056,8264
75057,7216
75058,4886
75059,9168
75060,869
75061,8748
75062,8861
75063,1583
75064,8747
75065,8587
75066,6559
75067,8820
75068,3566
75069,3864
75070,7602
75071,9878
75072,4440
75073,4951
75074,3002
75075,1197
75076,4019
75077,4649
75078,4998
75079,5227
75080,2846
75081,1687
75082,9597
75083,6023
75084,3287
75085,2102
75086,3861
75087,958
75088,368
75089,8031
75090,1267
75091,5929
75092,1869
75093,3696
75094,2836
75095,8712
75096,303
75097,5338
75098,7388
75099,5553
75100,5489
75101,5266
75102,1577
75103,3455
75104,9440
75105,3260
75106,8508
75107,447
75108,9565
75109,4154
75110,8377
75111,4982
75112,5937
75113,9190
75114,7848
75115,240
75116,3403
75117,8767
75118,3893
75119,4213
75120,7473
75121,1032
75122,5164
75123,6062
75124,1399
75125,4012
75126,2269
75127,8794
75128,6471
75129,5241
75130,8944
75131,7139
75132,152
75133,2337
75134,6853
75135,3317
75136,2759
75137,6346
75138,8639
75139,6276
75140,6561
75141,6874
75142,9496
75143,1752
75144,2186
75145,6551
75146,1944
75147,8015
75148,227
75149,6537
75150,2939
75151,7412
75152,1464
75153,1682
75154,3673
75155,1503
75156,1349
75157,6278
75158,4718
75159,4408
75160,8042
75161,4138
75162,8289
75163,924
75164,9152
75165,3707
75166,8569
75167,21
75168,3395
75169,319
75170,1739
75171,1151
75172,7483
75173,9063
75174,9075
75175,6738
75176,831
75177,9525
75178,3912
75179,5990
75180,9871
75181,57
75182,5405
75183,9829
75184,3731
75185,2364
75186,2426
75187,7694
75188,8701
75189,2254
75190,230
75191,3743
75192,583
75193,5967
75194,3333
75195,1138
75196,1893
75197,2614
75198,2753
75199,210
75200,1044
75201,9183
75202,7945
75203,1362
75204,9482
75205,1463
75206,1927
75207,2427
75208,3363
75209,7693
75210,9
75211,4980
75212,8145
75213,2482
75214,3500
75215,4928
75216,6573
75217,2062
75218,3888
75219,3661
75220,1181
75221,2161
75222,4361
75223,9395
75224,5732
75225,4324
75226,2468
75227,1802
75228,1896
75229,1853
75230,9917
75231,4963
75232,3881
75233,5614
75234,4662
75235,4948
75236,7422
75237,4758
75238,3280
75239,8542
75240,9267
75241,8334
75242,5525
75243,7390
75244,839
75245,7818
75246,133
75247,1981
75248,8501
75249,9306
75250,3070
75251,6066
75252,3489
75253,7626
75254,475
75255,199
75256,8444
75257,220
75258,4325
75259,9558
75260,9002
75261,9768
75262,628
75263,4379
75264,8528
75265,8282
75266,3001
75267,6183
75268,3664
75269,7512
75270,4852
75271,6482
75272,684
75273,2884
75274,8805
75275,2843
75276,6582
75277,2746
75278,4093
75279,9689
75280,6677
75281,6085
75282,6237
75283,2778
75284,2611
75285,6502
75286,8798
75287,1919
75288,5174
75289,3360
75290,9234
75291,4603
75292,8309
75293,5999
75294,6857
75295,4794
75296,1086
75297,8754
75298,1941
75299,7005
75300,5826
75301,5511
75302,2526
75303,520
75304,6635
75305,4521
75306,6791
75307,8534
75308,5203
75309,6893
75310,6737
75311,4427
75312,6224
75313,9746
75314,1319
75315,5753
75316,3200
75317,6602
75318,8224
75319,5313
75320,5798
75321,975
75322,4780
75323,8447
75324,1413
75325,3538
75326,2108
75327,8949
75328,2296
75329,4820
75330,9334
75331,740
75332,9579
75333,5758
75334,909
75335,9168
75336,9703
75337,7264
75338,651
75339,5335
75340,1281
75341,3056
75342,4007
75343,6379
75344,3710
75345,5777
75346,2397
75347,5775
75348,1382
75349,1832
75350,6287
75351,8624
75352,307
75353,2780
75354,4588
75355,987
75356,8839
75357,3529
75358,1060
75359,536
75360,435
75361,3577
75362,5763
75363,2335
75364,8737
75365,9057
75366,6566
75367,2024
75368,1836
75369,6539
75370,9342
75371,8706
75372,9259
75373,6633
75374,3584
75375,7780
75376,4033
75377,5455
75378,7859
75379,2029
75380,9686
75381,8967
75382,8245
75383,9319
75384,7370
75385,8817
75386,9954
75387,3450
75388,5328
75389,3184
75390,7450
75391,2234
75392,1518
75393,6460
75394,5419
75395,6995
75396,3604
75397,9272
75398,3595
75399,6134
75400,413
75401,7797
75402,7710
75403,4598
75404,9004
75405,6252
75406,154
75407,1207
75408,6890
75409,4002
75410,7672
75411,1996
75412,2796
75413,8654
75414,9069
75415,7171
75416,2450
75417,5361
75418,2738
75419,6293
75420,606
75421,4358
75422,227
75423,5624
75424,7800
75425,4761
75426,1297
75427,1664
75428,5103
75429,6743
75430,1683
75431,147
75432,8760
75433,152
75434,3081
75435,8793
75436,9842
75437,9336
75438,6642
75439,7926
75440,7296
75441,5768
75442,7275
75443,4916
75444,4796
75445,8041
75446,9401
75447,5092
75448,4541
75449,2140
75450,2346
75451,3325
75452,1756
75453,2924
75454,2947
75455,3069
75456,1415
75457,1566
75458,1741
75459,7774
75460,2386
75461,5857
75462,6558
75463,5550
75464,8452
75465,8965
75466,3189
75467,8585
75468,3964
75469,9122
75470,4234
75471,4468
75472,4617
75473,7388
75474,9706
75475,6723
75476,9002
75477,412
75478,5837
75479,7464
75480,2457
75481,8588
75482,4146
75483,8377
75484,455
75485,1732
75486,8999
75487,2572
75488,5886
75489,3983
75490,7405
75491,9329
75492,7482
75493,5760
75494,6928
75495,3979
75496,724
75497,6681
75498,8388
75499,8883
75500,9356
75501,9609
75502,2135
75503,1939
75504,8083
75505,243
75506,3526
75507,7275
75508,9274
75509,4997
75510,2954
75511,7806
75512,3128
75513,2175
75514,4521
75515,4262
75516,4975
75517,8152
75518,7332
75519,1479
75520,1415
75521,4252
75522,2732
75523,6823
75524,503
75525,6802
75526,1840
75527,3362
75528,6973
75529,4182
75530,6976
75531,6946
75532,8456
75533,4751
75534,3643
75535,7791
75536,6545
75537,9707
75538,6770
75539,881
75540,8511
75541,9167
75542,1775
75543,9075
75544,6554
75545,2472
75546,7424
75547,7174
75548,388
75549,8973
75550,6232
75551,9920
75552,1433
75553,5153
75554,7265
75555,2571
75556,3187
75557,7914
75558,9747
75559,8457
75560,4553
75561,4598
75562,9414
75563,2428
75564,6111
75565,4579
75566,3003
75567,118
75568,3909
75569,2500
75570,7414
75571,56
75572,5948
75573,3698
75574,3984
75575,9787
75576,346
75577,3055
75578,6004
75579,4180
75580,9048
75581,4428
75582,3370
75583,3161
75584,7871
75585,8858
75586,910
75587,2288
75588,6604
75589,5896
75590,5042
75591,2260
75592,6367
75593,1602
75594,3711
75595,2772
75596,3902
75597,2843
75598,4880
75599,4752
75600,5462
75601,7242
75602,2734
75603,6693
75604,6962
75605,5000
75606,921
75607,5767
75608,1072
75609,2422
75610,7894
75611,9114
75612,5321
75613,4009
75614,2282
75615,2178
75616,717
75617,4808
75618,4100
75619,5762
75620,9889
75621,9316
75622,909
75623,8715
75624,15
75625,9814
75626,2311
75627,230
75628,2549
75629,8701
75630,8197
75631,6613
75632,3866
75633,2961
75634,16
75635,6542
75636,4972
75637,5819
75638,2274
75639,7100
75640,5289
75641,4784
75642,2475
75643,2418
75644,2159
75645,7678
75646,1370
75647,7053
75648,1762
75649,726
75650,439
75651,4992
75652,2101
75653,3739
75654,1710
75655,3357
75656,7418
75657,4311
75658,8714
75659,5628
75660,8755
75661,9555
75662,8522
75663,9104
75664,9509
75665,170
75666,3611
75667,2956
75668,1980
75669,6325
75670,7446
75671,2100
75672,6162
75673,4736
75674,4958
75675,4694
75676,9469
75677,2116
75678,3724
75679,5992
75680,243
75681,782
75682,9884
75683,6882
75684,7221
75685,9191
75686,22
75687,8415
75688,9777
75689,2495
75690,8509
75691,2279
75692,6004
75693,5335
75694,1629
75695,9741
75696,3959
75697,8130
75698,6566
75699,4901
75700,8575
75701,2966
75702,5894
75703,6641
75704,2707
75705,353
75706,2973
75707,1338
75708,3292
75709,8995
75710,2710
75711,2317
75712,4061
75713,9990
75714,908
75715,6217
75716,8768
75717,8291
75718,2839
75719,6572
75720,3242
75721,5506
75722,2902
75723,1306
75724,6205
75725,7255
75726,9079
75727,5649
75728,2583
75729,4283
75730,9963
75731,3458
75732,4622
75733,6330
75734,6927
75735,9515
75736,6798
75737,5861
75738,7161
75739,3811
75740,2499
75741,2514
75742,6418
75743,2296
75744,1854
75745,1563
75746,8471
75747,4846
75748,6873
75749,6983
75750,7929
75751,6444
75752,2545
75753,8301
75754,8271
75755,9016
75756,4942
75757,4067
75758,3712
75759,9808
75760,2093
75761,8802
75762,697
75763,6931
75764,5499
75765,8174
75766,7009
75767,4870
75768,4163
75769,2493
75770,2732
75771,7197
75772,9431
75773,6730
75774,6363
75775,8403
75776,5206
75777,7279
75778,2536
75779,8246
75780,8395
75781,9804
75782,7894
75783,9720
75784,5791
75785,222
75786,5255
75787,3719
75788,6357
75789,448
75790,3812
75791,9373
75792,24
75793,9555
75794,9856
75795,5566
75796,3120
75797,6308
75798,9732
75799,1182
75800,6106
75801,6733
75802,4251
75803,1517
75804,5240
75805,4881
75806,7482
75807,9334
75808,479
75809,6899
75810,6259
75811,7974
75812,3218
75813,887
75814,1556
75815,1048
75816,129
75817,5204
75818,4752
75819,7055
75820,771
75821,2869
75822,126
75823,4401
75824,8714
75825,7675
75826,887
75827,6424
75828,479
75829,8096
75830,7446
75831,4622
75832,2597
75833,2015
75834,7752
75835,6223
75836,8303
75837,9113
75838,9611
75839,7072
75840,3633
75841,6726
75842,9094
75843,4257
75844,9962
75845,3622
75846,9548
75847,9973
75848,4424
75849,5455
75850,5676
75851,250
75852,4426
75853,4600
75854,2754
75855,1935
75856,4307
75857,88
75858,886
75859,224
75860,1060
75861,6161
75862,3340
75863,6799
75864,2989
75865,3389
75866,2603
75867,1018
75868,6573
75869,1945
75870,1160
75871,3459
75872,4552
75873,7
75874,1046
75875,2558
75876,1824
75877,6692
75878,7450
75879,8784
75880,36
75881,1964
75882,3677
75883,8814
75884,2217
75885,1902
75886,1289
75887,3292
75888,4012
75889,5630
75890,5672
75891,5214
75892,3295
75893,1547
75894,1100
75895,181
75896,7003
75897,6772
75898,4708
75899,1280
75900,9725
75901,9130
75902,1289
75903,5700
75904,9421
75905,6495
75906,5004
75907,1843
75908,4360
75909,7602
75910,8538
75911,8107
75912,756
75913,9223
75914,2347
75915,4692
75916,7486
75917,8775
75918,2479
75919,2872
75920,1682
75921,1074
75922,3031
75923,1909
75924,5525
75925,7307
75926,6164
75927,957
75928,4578
75929,813
75930,2670
75931,1865
75932,8057
75933,2793
75934,5569
75935,6542
75936,6072
75937,6114
75938,6549
75939,2980
75940,5286
75941,1081
75942,24
75943,5679
75944,7507
75945,279
75946,8980
75947,783
75948,8957
75949,5798
75950,8902
75951,4831
75952,2070
75953,6531
75954,5141
75955,5202
75956,917
75957,7027
75958,2849
75959,7366
75960,1976
75961,3305
75962,3873
75963,1469
75964,6907
75965,4494
75966,2002
75967,4181
75968,4032
75969,2537
75970,8639
75971,7826
75972,263
75973,4283
75974,9044
75975,2813
75976,2179
75977,640
75978,9535
75979,6801
75980,1637
75981,4559
75982,7485
75983,6908
75984,4647
75985,6369
75986,2961
75987,8294
75988,9637
75989,2131
75990,8163
75991,4545
75992,9840
75993,257
75994,4806
75995,8274
75996,713
75997,6103
75998,1184
75999,7078
76000,4695
76001,6108
76002,6786
76003,9735
76004,8331
76005,1753
76006,3589
76007,5007
76008,3606
76009,9366
76010,339
76011,5718
76012,9899
76013,6340
76014,3903
76015,2718
76016,3324
76017,4746
76018,246
76019,2483
76020,9497
76021,3204
76022,7528
76023,6276
76024,3983
76025,1850
76026,3931
76027,854
76028,5595
76029,2012
76030,6966
76031,8635
76032,2222
76033,3601
76034,8992
76035,2563
76036,3517
76037,3265
76038,8832
76039,6455
76040,2835
76041,736
76042,1998
76043,5845
76044,4206
76045,6527
76046,7919
76047,5273
76048,5209
76049,6213
76050,4078
76051,1057
76052,5485
76053,6110
76054,2570
76055,8157
76056,4095
76057,1119
76058,4302
76059,4629
76060,3824
76061,3159
76062,9840
76063,7303
76064,6897
76065,4696
76066,5767
76067,5301
76068,9525
76069,3708
76070,2599
76071,2998
76072,3856
76073,4387
76074,6711
76075,1220
76076,4112
76077,6059
76078,3521
76079,9299
76080,539
76081,10
76082,4552
76083,1266
76084,745
76085,9461
76086,8522
76087,4623
76088,7762
76089,7825
76090,6274
76091,5262
76092,211
76093,3089
76094,5654
76095,5836
76096,8005
76097,2803
76098,7339
76099,2106
76100,1237
76101,6114
76102,5393
76103,680
76104,7580
76105,5824
76106,8867
76107,1543
76108,7550
76109,5487
76110,2767
76111,6397
76112,8435
76113,2707
76114,850
76115,8946
76116,7751
76117,9497
76118,9303
76119,6380
76120,7277
76121,1570
76122,9417
76123,1384
76124,3255
76125,805
76126,812
76127,6889
76128,6857
76129,4703
76130,5183
76131,6975
76132,6172
76133,5327
76134,3596
76135,3457
76136,1622
76137,1927
76138,7886
76139,8458
76140,7351
76141,9735
76142,124
76143,8117
76144,7284
76145,9685
76146,666
76147,2652
76148,2037
76149,6163
76150,4149
76151,9966
76152,1785
76153,2886
76154,8503
76155,9070
76156,9020
76157,3727
76158,4395
76159,9729
76160,1022
76161,8174
76162,9163
76163,7188
76164,2029
76165,9854
76166,3407
76167,7658
76168,1420
76169,108
76170,1550
76171,7394
76172,2492
76173,8954
76174,1591
76175,1208
76176,2801
76177,1948
76178,8275
76179,6484
76180,932
76181,2651
76182,3148
76183,2906
76184,7081
76185,1717
76186,3224
76187,7055
76188,5139
76189,2159
76190,9648
76191,2993
76192,7225
76193,6350
76194,1758
76195,1490
76196,621
76197,9159
76198,2224
76199,9312
76200,5824
76201,3458
76202,4099
76203,6739
76204,995
76205,1398
76206,9122
76207,4659
76208,11
76209,4423
76210,5077
76211,7422
76212,9750
76213,5480
76214,6210
76215,6506
76216,1790
76217,4672
76218,34
76219,6517
76220,956
76221,4761
76222,8822
76223,4406
76224,5212
76225,2610
76226,3781
76227,3596
76228,1241
76229,1910
76230,9555
76231,4783
76232,3072
76233,8451
76234,8031
76235,9491
76236,5598
76237,3173
76238,6213
76239,2883
76240,9077
76241,993
76242,9936
76243,3157
76244,2560
76245,5138
76246,451
76247,4881
76248,9992
76249,9715
76250,3865
76251,5462
76252,6488
76253,8778
76254,4565
76255,1623
76256,1404
76257,916
76258,7787
76259,8125
76260,1826
76261,6661
76262,6209
76263,9319
76264,493
76265,9398
76266,4273
76267,592
76268,3247
76269,6898
76270,7269
76271,9091
76272,2608
76273,1292
76274,398
76275,6557
76276,5536
76277,1861
76278,6296
76279,2737
76280,149
76281,7230
76282,4255
76283,6978
76284,6116
76285,6184
76286,989
76287,1995
76288,4908
76289,3073
76290,6767
76291,2010
76292,2752
76293,7809
76294,3281
76295,9353
76296,7307
76297,600
76298,8439
76299,5691
76300,5009
76301,4661
76302,5830
76303,6795
76304,9850
76305,223
76306,3033
76307,3686
76308,8595
76309,2602
76310,6917
76311,5903
76312,6458
76313,4783
76314,2061
76315,243
76316,7667
76317,5043
76318,3713
76319,8917
76320,278
76321,6383
76322,7872
76323,9149
76324,9501
76325,1222
76326,5797
76327,2722
76328,2568
76329,3248
76330,3842
76331,1450
76332,3322
76333,1287
76334,8981
76335,226
76336,7561
76337,2350
76338,5093
76339,9526
76340,5750
76341,6792
76342,7882
76343,3440
76344,6000
76345,2438
76346,2444
76347,6258
76348,9662
76349,8703
76350,1606
76351,5777
76352,1052
76353,801
76354,3953
76355,2376
76356,7636
76357,3955
76358,9067
76359,5969
76360,7333
76361,213
76362,2525
76363,1649
76364,9621
76365,9671
76366,4907
76367,2751
76368,4188
76369,3083
76370,6506
76371,811
76372,2732
76373,6530
76374,5178
76375,7953
76376,7714
76377,7581
76378,6706
76379,6103
76380,8752
76381,7181
76382,173
76383,3185
76384,8559
76385,8764
76386,9777
76387,4562
76388,8506
76389,75
76390,6833
76391,5724
76392,7299
76393,1516
76394,398
76395,979
76396,5553
76397,8241
76398,2993
76399,2082
76400,4278
76401,447
76402,5279
76403,5491
76404,3103
76405,7948
76406,1009
76407,6258
76408,8943
76409,5018
76410,4985
76411,1844
76412,6902
76413,6368
76414,6443
76415,106
76416,1219
76417,8187
76418,6284
76419,1023
76420,4092
76421,1430
76422,3984
76423,3153
76424,1582
76425,6732
76426,6599
76427,7247
76428,2057
76429,5462
76430,4743
76431,6869
76432,2340
76433,1363
76434,2224
76435,4819
76436,9386
76437,9755
76438,4340
76439,9125
76440,5316
76441,3832
76442,8978
76443,4151
76444,7252
76445,1703
76446,215
76447,8261
76448,8913
76449,6279
76450,8596
76451,8923
76452,5875
76453,4455
76454,7534
76455,3126
76456,688
76457,9485
76458,6917
76459,427
76460,5684
76461,6123
76462,344
76463,8578
76464,3371
76465,1538
76466,5969
76467,246
76468,3417
76469,3603
76470,2272
76471,4716
76472,6081
76473,5901
76474,3556
76475,670
76476,3169
76477,1254
76478,5928
76479,4822
76480,6780
76481,2567
76482,2879
76483,7313
76484,987
76485,2372
76486,6343
76487,9767
76488,5133
76489,3465
76490,1605
76491,1611
76492,7908
76493,7580
76494,6784
76495,3298
76496,9485
76497,4378
76498,9236
76499,5682
76500,4182
76501,4841
76502,1284
76503,3701
76504,3068
76505,6511
76506,7790
76507,1757
76508,2611
76509,2364
76510,6382
76511,6524
76512,3160
76513,8591
76514,506
76515,4865
76516,3105
76517,3490
76518,8080
76519,7448
76520,6021
76521,3558
76522,4507
76523,8564
76524,8398
76525,6593
76526,8728
76527,4507
76528,1630
76529,2770
76530,2381
76531,202
76532,6367
76533,7939
76534,4919
76535,2775
76536,5014
76537,8825
76538,9012
76539,9009
76540,3775
76541,7847
76542,8942
76543,8116
76544,4284
76545,7247
76546,2992
76547,4102
76548,2350
76549,7145
76550,1467
76551,6586
76552,1819
76553,4846
76554,9902
76555,759
76556,5463
76557,1800
76558,6632
76559,4521
76560,580
76561,2556
76562,783
76563,723
76564,7010
76565,3873
76566,9185
76567,7965
76568,8412
76569,5110
76570,7512
76571,7054
76572,4337
76573,1052
76574,9869
76575,7432
76576,6488
76577,8713
76578,3015
76579,4313
76580,9872
76581,2267
76582,8136
76583,6677
76584,8275
76585,7559
76586,9002
76587,2237
76588,7857
76589,7983
76590,7959
76591,5048
76592,9956
76593,7748
76594,7635
76595,9792
76596,5943
76597,4471
76598,6674
76599,7515
76600,7447
76601,4137
76602,3124
76603,1427
76604,250
76605,1860
76606,6231
76607,2373
76608,293
76609,6707
76610,6517
76611,5922
76612,5452
76613,7914
76614,3330
76615,1096
76616,355
76617,3932
76618,8991
76619,5440
76620,3101
76621,4027
76622,1350
76623,8211
76624,7338
76625,903
76626,392
76627,4182
76628,9275
76629,4306
76630,3657
76631,3935
76632,280
76633,7694
76634,6207
76635,243
76636,8807
76637,3250
76638,5377
76639,3379
76640,2797
76641,8738
76642,1149
76643,7662
76644,8453
76645,9535
76646,6029
76647,5340
76648,9414
76649,6795
76650,2103
76651,5206
76652,3803
76653,916
76654,5322
76655,9184
76656,5218
76657,7250
76658,1513
76659,3452
76660,5204
76661,6289
76662,1598
76663,4817
76664,9941
76665,1051
76666,8237
76667,9168
76668,3977
76669,2389
76670,5711
76671,4181
76672,2749
76673,6120
76674,2044
76675,5847
76676,5087
76677,2850
76678,4765
76679,3334
76680,8667
76681,7025
76682,6285
76683,9500
76684,4592
76685,5337
76686,7524
76687,1920
76688,7631
76689,3484
76690,1627
76691,7515
76692,4821
76693,1434
76694,5334
76695,253
76696,9835
76697,5634
76698,434
76699,2167
76700,2292
76701,9132
76702,6679
76703,6379
76704,3793
76705,3407
76706,6200
76707,6159
76708,8705
76709,9221
76710,9443
76711,2876
76712,5887
76713,8397
76714,6968
76715,8354
76716,1397
76717,4670
76718,3536
76719,7850
76720,6480
76721,6890
76722,2777
76723,5299
76724,3617
76725,7548
76726,4737
76727,8877
76728,2977
76729,8872
76730,6289
76731,2201
76732,9009
76733,684
76734,2690
76735,142
76736,363
76737,357
76738,4906
76739,155
76740,7226
76741,5097
76742,90
76743,7844
76744,5830
76745,5084
76746,8308
76747,7996
76748,288
76749,2354
76750,4298
76751,1788
76752,7100
76753,5080
76754,5796
76755,8224
76756,6577
76757,8569
76758,491
76759,1490
76760,7792
76761,602
76762,2339
76763,3992
76764,9109
76765,8828
76766,2894
76767,3124
76768,540
76769,5158
76770,8788
76771,4346
76772,6566
76773,2385
76774,5135
76775,8958
76776,101
76777,6357
76778,2737
76779,9691
76780,5153
76781,9593
76782,1163
76783,3792
76784,4050
76785,2420
76786,8413
76787,8949
76788,6872
76789,5809
76790,4122
76791,4420
76792,2917
76793,9626
76794,8751
76795,6626
76796,2926
76797,2543
76798,8063
76799,6140
76800,3443
76801,8636
76802,5641
76803,9621
76804,5733
76805,4059
76806,6153
76807,805
76808,6593
76809,8532
76810,2528
76811,7324
76812,7891
76813,2867
76814,9377
76815,1862
76816,5214
76817,6106
76818,2884
76819,1207
76820,4458
76821,9315
76822,3306
76823,4195
76824,5191
76825,3809
76826,5864
76827,1008
76828,2684
76829,3319
76830,2300
76831,4812
76832,781
76833,8308
76834,7856
76835,2330
76836,9807
76837,5393
76838,8266
76839,3563
76840,216
76841,9747
76842,2930
76843,4571
76844,6283
76845,8872
76846,3926
76847,427
76848,3409
76849,7948
76850,619
76851,7990
76852,2337
76853,3163
76854,9365
76855,2400
76856,7345
76857,298
76858,5430
76859,2085
76860,1509
76861,2719
76862,2876
76863,5828
76864,5430
76865,4474
76866,9552
76867,7885
76868,15
76869,6169
76870,3271
76871,3761
76872,596
76873,3706
76874,6466
76875,3722
76876,5419
76877,4632
76878,6212
76879,3948
76880,5054
76881,2505
76882,4397
76883,937
76884,1775
76885,9686
76886,2696
76887,7586
76888,3130
76889,7766
76890,8901
76891,3750
76892,2684
76893,7797
76894,5340
76895,9167
76896,4387
76897,1909
76898,4799
76899,5453
76900,5915
76901,1806
76902,5798
76903,1106
76904,7163
76905,1016
76906,2762
76907,350
76908,9336
76909,3703
76910,5896
76911,9974
76912,7042
76913,7527
76914,832
76915,353
76916,1242
76917,6002
76918,334
76919,8145
76920,3012
76921,8127
76922,8112
76923,8993
76924,3701
76925,348
76926,8894
76927,3411
76928,8490
76929,9671
76930,1154
76931,9886
76932,9514
76933,9845
76934,6846
76935,1487
76936,9102
76937,5411
76938,5128
76939,9558
76940,7691
76941,5890
76942,3649
76943,4920
76944,4556
76945,9649
76946,9036
76947,7790
76948,5567
76949,5477
76950,2751
76951,3170
76952,6597
76953,1539
76954,3062
76955,3730
76956,6470
76957,6882
76958,9000
76959,711
76960,2233
76961,6887
76962,5482
76963,987
76964,801
76965,8851
76966,9457
76967,6754
76968,8568
76969,4336
76970,3430
76971,4909
76972,1669
76973,9554
76974,8606
76975,903
76976,990
76977,4168
76978,6383
76979,9231
76980,3022
76981,1051
76982,2902
76983,2027
76984,489
76985,3089
76986,54
76987,8226
76988,4523
76989,2452
76990,7749
76991,8813
76992,5582
76993,4329
76994,3140
76995,2953
76996,7720
76997,1151
76998,145
76999,3023
77000,7431
77001,9799
77002,817
77003,1111
77004,8171
77005,755
77006,8273
77007,188
77008,1560
77009,9413
77010,5505
77011,3394
77012,2714
77013,3513
77014,5219
77015,9703
77016,8036
77017,2954
77018,8808
77019,2450
77020,4372
77021,7871
77022,568
77023,6108
77024,220
77025,4010
77026,9370
77027,2505
77028,1364
77029,9651
77030,2113
77031,3588
77032,8561
77033,6139
77034,6824
77035,6721
77036,4965
77037,9301
77038,1974
77039,1157
77040,9892
77041,3681
77042,1448
77043,5960
77044,4169
77045,3162
77046,7480
77047,4783
77048,6457
77049,9883
77050,8373
77051,8813
77052,8390
77053,6845
77054,5809
77055,3977
77056,2035
77057,1025
77058,3433
77059,3381
77060,2609
77061,9610
77062,6097
77063,5120
77064,9737
77065,7622
77066,1004
77067,2233
77068,6299
77069,403
77070,6792
77071,538
77072,4597
77073,7654
77074,1986
77075,4176
77076,944
77077,6616
77078,7516
77079,8816
77080,1036
77081,7933
77082,8942
77083,7749
77084,1448
77085,3288
77086,9149
77087,356
77088,8046
77089,5026
77090,8492
77091,9015
77092,1853
77093,7285
77094,1853
77095,8842
77096,5729
77097,9307
77098,7094
77099,5106
77100,289
77101,6166
77102,3216
77103,3160
77104,6936
77105,9338
77106,9621
77107,1914
77108,1323
77109,2017
77110,5651
77111,6559
77112,195
77113,7780
77114,2134
77115,8727
77116,71
77117,105
77118,5908
77119,8100
77120,5665
77121,5549
77122,2966
77123,2926
77124,5289
77125,1175
77126,4460
77127,7661
77128,5067
77129,6853
77130,3056
77131,7584
77132,9730
77133,3475
77134,9339
77135,1114
77136,7113
77137,9389
77138,9949
77139,7200
77140,5279
77141,3912
77142,4434
77143,9470
77144,9598
77145,6595
77146,6871
77147,5985
77148,8013
77149,5171
77150,3149
77151,3022
77152,6313
77153,6854
77154,5508
77155,2456
77156,1474
77157,4819
77158,7545
77159,9630
77160,2690
77161,7130
77162,4260
77163,2048
77164,1821
77165,8611
77166,4419
77167,3322
77168,1498
77169,8551
77170,3213
77171,5800
77172,5434
77173,4509
77174,1575
77175,4296
77176,7113
77177,3563
77178,7794
77179,4553
77180,2473
77181,5215
77182,5471
77183,5681
77184,7136
77185,7445
77186,9701
77187,2625
77188,3202
77189,9832
77190,7254
77191,2285
77192,14
77193,1299
77194,9410
77195,5493
77196,6261
77197,7825
77198,7601
77199,4522
77200,2790
77201,7641
77202,500
77203,5797
77204,3685
77205,7377
77206,7791
77207,9103
77208,2291
77209,2498
77210,8083
77211,7270
77212,2222
77213,5226
77214,1159
77215,1946
77216,9589
77217,1512
77218,6298
77219,4131
77220,384
77221,3567
77222,5766
77223,3397
77224,6812
77225,7906
77226,9642
77227,2329
77228,1059
77229,8654
77230,9366
77231,849
77232,5474
77233,8045
77234,4881
77235,8811
77236,8107
77237,7541
77238,115
77239,6063
77240,5357
77241,1797
77242,6356
77243,1803
77244,4004
77245,7532
77246,6987
77247,795
77248,8196
77249,7041
77250,3273
77251,6161
77252,4947
77253,2053
77254,7401
77255,6173
77256,3501
77257,6172
77258,8195
77259,7807
77260,475
77261,2660
77262,5574
77263,4198
77264,9928
77265,2938
77266,3373
77267,4737
77268,9624
77269,5429
77270,4649
77271,8768
77272,7534
77273,1516
77274,255
77275,3362
77276,8827
77277,1738
77278,2265
77279,6201
77280,7997
77281,3460
77282,1778
77283,1746
77284,9646
77285,1107
77286,1402
77287,6429
77288,2179
77289,4063
77290,2723
77291,7224
77292,7049
77293,6027
